time,wind_speed,temp,humidity,pressure,rain,wind_smooth,midi_note,change_rate,chord_inversion,rhythm_density,humidity_code,pressure_diff
2026-05-28 22:10:00,0.8235696161868559,23.134877252065102,77.39663300184941,994.131871111628,2.5340306981480036e-05,0.8244110527125046,49,2,-3,0,8,-19
2026-05-28 22:20:00,0.9194218132721244,23.32262366451846,76.29893986937833,994.1265923793899,2.4830724077573644e-05,0.9201216417882473,49,2,-3,0,8,-19
2026-05-28 22:30:00,1.0227721730301385,23.516101136009965,75.17902501276636,994.1176280092787,2.362552969215308e-05,1.0233303935367357,49,3,-3,0,8,-19
2026-05-28 22:40:00,1.1321034667874084,23.714489690562953,74.04234410645651,994.1057592438773,2.1836988894580595e-05,1.1325200792844798,49,3,-3,0,7,-19
2026-05-28 22:50:00,1.2458984658704442,23.916969352200756,72.89435282489158,994.0917673257663,1.9577366754218418e-05,1.2461734703579903,50,3,-3,0,7,-19
2026-05-28 23:00:00,1.3626399416057562,24.122720144946697,71.74050684251453,994.0764334975281,1.6958928340428794e-05,1.3627733380837765,50,3,-2,0,7,-19
2026-05-28 23:10:00,1.4808106653198547,24.33092209282412,70.58626183376829,994.0605390017442,1.409393872257396e-05,1.4808024537883493,50,3,-2,0,7,-19
2026-05-28 23:20:00,1.59889340833925,24.540755219856358,69.4370734730957,994.0448650809966,1.109466297001615e-05,1.5987435887982187,51,3,-2,0,7,-19
2026-05-28 23:30:00,1.7153709419904517,24.75139955006672,68.29839743493963,994.0301929778662,8.073366152117609e-06,1.715079514439895,51,3,-2,0,7,-19
2026-05-28 23:40:00,1.8287260375999708,24.96203510747857,67.17568939374308,994.0173039349359,5.142313338240579e-06,1.828293002039888,51,3,-2,0,7,-19
2026-05-28 23:50:00,1.937441466494317,25.171841916115216,66.07440502394891,994.0069791947865,2.4137695977472934e-06,1.936866822924708,51,3,-1,0,7,-19
2026-05-29 00:00:00,2.04,25.38,65.0,994.0,0.0,2.039305045977996,52,2,-1,0,6,-19
2026-05-29 00:10:00,2.1352918882151593,25.5857116497948,63.95750534843574,993.9969183271611,-2.0104547863117494e-06,2.134662216738611,52,2,-1,0,6,-19
2026-05-29 00:20:00,2.223837296324447,25.78826822271572,62.9502535041814,993.9973690888673,-3.6239516951891083e-06,2.2232942049504847,52,2,-1,0,6,-19
2026-05-29 00:30:00,2.3065638682841443,25.986983342617403,61.981152254258696,994.0007579317181,-4.8705720613059125e-06,2.306107357012769,52,2,-1,0,6,-19
2026-05-29 00:40:00,2.3843992480505336,26.181170633354533,61.05310938568942,994.0064905023147,-5.780397219336e-06,2.3840293168817444,52,2,0,0,6,-19
2026-05-29 00:50:00,2.458271079579894,26.370143718781726,60.16903268549525,994.013972447256,-6.383508503953208e-06,2.4579877285136913,53,2,0,0,6,-19
2026-05-29 01:00:00,2.5291070068285086,26.55321622275366,59.331829940697965,994.0226094131432,-6.7099872498313645e-06,2.5289102358648923,53,2,0,0,6,-19
2026-05-29 01:10:00,2.5978346737526574,26.729701769124983,58.5444089383193,994.0318070465758,-6.789914791644315e-06,2.5977244828916275,53,2,0,0,6,-19
2026-05-29 01:20:00,2.665381724308623,26.898913981750347,57.80967746538099,994.0409709941545,-6.653372464065893e-06,2.6653581135501785,53,2,0,0,6,-19
2026-05-29 01:30:00,2.7326758024526843,27.0601664844844,57.13054330890477,994.0495069024789,-6.330441601769928e-06,2.7327387717968263,53,2,1,0,6,-19
2026-05-29 01:40:00,2.800644552141125,27.212772901181808,56.509914255912385,994.0568204181499,-5.851203539430265e-06,2.8007941015878526,53,2,1,0,6,-19
2026-05-29 01:50:00,2.870215617330224,27.356046855697212,55.95069809342556,994.062317187767,-5.245739611720734e-06,2.8704517468795383,54,2,1,0,6,-19
2026-05-29 02:00:00,2.942316641976263,27.489301971885276,55.45580260846605,994.0654028579305,-4.544131153315176e-06,2.9426393516281646,54,2,1,0,6,-19
2026-05-29 02:10:00,3.017875270035525,27.611851873600646,55.028135588055605,994.065483075241,-3.7764594988874203e-06,3.0182845597900116,54,2,1,0,6,-19
2026-05-29 02:20:00,3.09781914546429,27.72301018469798,54.67060481921595,994.0619634862985,-2.972805983111308e-06,3.0983150153213628,54,2,1,0,5,-19
2026-05-29 02:30:00,3.1830759122188375,27.82209052903192,54.3861180889688,994.0542497377027,-2.1632519406606733e-06,3.1836583621784977,54,2,1,0,5,-19
